Unnamed: 0,ETISPlus_Zone_ID,Name,Country,Geometric_center,Geometric_center_X,Geometric_center_Y,Network_Node_ID
1097,101010101,Mittelburgenland,AT,POINT (16.4982 47.5051),16.4982,47.5051,106388
1107,101010102,Nordburgenland,AT,POINT (16.7154 47.8762),16.7154,47.8762,106379
1085,101010103,Sudburgenland,AT,POINT (16.2631 47.1438),16.2631,47.1438,106399
1042,101010201,Mostviertel-Eisenwurzen,AT,POINT (14.9922 48.0445),14.9922,48.0445,106408
1069,101010202,Niederosterreich-Sud,AT,POINT (15.776 47.7563),15.776,47.7563,106439
1064,101010203,Sankt Polten,AT,POINT (15.6382 48.1391),15.6382,48.1391,106431
1057,101010204,Waldviertel,AT,POINT (15.3159 48.6448),15.3159,48.6448,106474
1090,101010205,Weinviertel,AT,POINT (16.3441 48.6579),16.3441,48.6579,201935
1091,101010206,Wiener Umland/Nordteil,AT,POINT (16.3454 48.3574),16.3454,48.3574,123885
1096,101010207,Wiener Umland/Sudteil,AT,POINT (16.491 48.0258),16.491,48.0258,201993
1092,101010300,Wien,AT,POINT (16.3794 48.2204),16.3794,48.2204,123893
995,101020101,Klagenfurt-Villach,AT,POINT (13.9759 46.6126),13.9759,46.6126,123541
970,101020102,Oberkarnten,AT,POINT (13.4578 46.8421),13.4578,46.8421,100074
1024,101020103,Unterkarnten,AT,POINT (14.5039 46.7249),14.5039,46.7249,100104
1058,101020201,Graz,AT,POINT (15.3895 47.1133),15.3895,47.1133,123730
1010,101020202,Liezen,AT,POINT (14.3512 47.5069),14.3512,47.5069,123593
1053,101020203,Ostliche Obersteiermark,AT,POINT (15.2325 47.5273),15.2325,47.5273,250229
1070,101020204,Oststeiermark,AT,POINT (15.7955 47.1162),15.7955,47.1162,106625
1056,101020205,West- und Sudsteiermark,AT,POINT (15.266 46.913),15.266,46.913,201928
1015,101020206,Westliche Obersteiermark,AT,POINT (14.4183 47.1885),14.4183,47.1885,100122
963,101030101,Innviertel,AT,POINT (13.3757 48.2804),13.3757,48.2804,202005
1003,101030102,Linz-Wels,AT,POINT (14.1376 48.2412),14.1376,48.2412,197964
1011,101030103,Muhlviertel,AT,POINT (14.3598 48.4644),14.3598,48.4644,201930
1012,101030104,Steyr-Kirchdorf,AT,POINT (14.3615 47.8711),14.3615,47.8711,100129
984,101030105,Traunviertel,AT,POINT (13.684 47.7977),13.684,47.7977,106705
982,101030201,Lungau,AT,POINT (13.657 47.12),13.657,47.12,106594
937,101030202,Pinzgau-Pongau,AT,POINT (12.8423 47.3478),12.8423,47.3478,123607
956,101030203,Salzburg und Umgebung,AT,POINT (13.2057 47.7497),13.2057,47.7497,201944
756,101030301,Ausserfern,AT,POINT (10.5827 47.3612),10.5827,47.3612,123640
825,101030302,Innsbruck,AT,POINT (11.3477 47.2064),11.3477,47.2064,260838
912,101030303,Osttirol,AT,POINT (12.5439 46.905),12.5439,46.905,202040
761,101030304,Tiroler Oberland,AT,POINT (10.6327 47.08),10.6327,47.08,123643
874,101030305,Tiroler Unterland,AT,POINT (12.0417 47.3563),12.0417,47.3563,123484
702,101030401,Bludenz-Bregenzer Wald,AT,POINT (9.92173 47.1719),9.92173,47.1719,201900
693,101030402,Rheintal-Bodenseegebiet,AT,POINT (9.76494 47.3716),9.76494,47.3716,123951
343,102010000,Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad,BE,POINT (4.36257 50.8387),4.36257,50.8387,110989
348,102020101,Arr. Antwerpen,BE,POINT (4.49672 51.277),4.49672,51.277,111055
347,102020102,Arr. Mechelen,BE,POINT (4.49509 51.0855),4.49509,51.0855,195887
366,102020103,Arr. Turnhout,BE,POINT (4.96384 51.2578),4.96384,51.2578,111054
376,102020201,Arr. Hasselt,BE,POINT (5.31234 50.9212),5.31234,50.9212,106828
388,102020202,Arr. Maaseik,BE,POINT (5.53505 51.1482),5.53505,51.1482,111169
385,102020203,Arr. Tongeren,BE,POINT (5.50033 50.8642),5.50033,50.8642,111145
330,102020301,Arr. Aalst,BE,POINT (3.95472 50.8608),3.95472,50.8608,195853
332,102020302,Arr. Dendermonde,BE,POINT (4.03199 51.0479),4.03199,51.0479,111238
322,102020303,Arr. Eeklo,BE,POINT (3.6084 51.2265),3.6084,51.2265,111262
323,102020304,Arr. Gent,BE,POINT (3.6649 51.0599),3.6649,51.0599,111270
324,102020305,Arr. Oudenaarde,BE,POINT (3.66659 50.8378),3.66659,50.8378,111296
335,102020306,Arr. Sint-Niklaas,BE,POINT (4.11352 51.2121),4.11352,51.2121,111311
340,102020401,Arr. Halle-Vilvoorde,BE,POINT (4.25393 50.8654),4.25393,50.8654,110970
362,102020402,Arr. Leuven,BE,POINT (4.81779 50.8765),4.81779,50.8765,195826
313,102020501,Arr. Brugge,BE,POINT (3.2254 51.1926),3.2254,51.1926,111433
304,102020502,Arr. Diksmuide,BE,POINT (2.88297 51.0187),2.88297,51.0187,195450
303,102020503,Arr. Ieper,BE,POINT (2.85283 50.8328),2.85283,50.8328,181085
314,102020504,Arr. Kortrijk,BE,POINT (3.30208 50.812),3.30208,50.812,111482
306,102020505,Arr. Oostende,BE,POINT (2.93158 51.184),2.93158,51.184,111419
309,102020506,Arr. Roeselare,BE,POINT (3.12823 50.9534),3.12823,50.9534,195401
315,102020507,Arr. Tielt,BE,POINT (3.30963 50.9931),3.30963,50.9931,195441
301,102020508,Arr. Veurne,BE,POINT (2.68511 51.0343),2.68511,51.0343,111445
352,102030100,Arr. Nivelles,BE,POINT (4.55546 50.6664),4.55546,50.6664,195810
325,102030201,Arr. Ath,BE,POINT (3.70028 50.6127),3.70028,50.6127,195372
346,102030202,Arr. Charleroi,BE,POINT (4.40176 50.4577),4.40176,50.4577,260622
329,102030203,Arr. Mons,BE,POINT (3.87013 50.4598),3.87013,50.4598,111603
307,102030204,Arr. Mouscron,BE,POINT (2.93581 50.7519),2.93581,50.7519,106902
331,102030205,Arr. Soignies,BE,POINT (3.99925 50.5924),3.99925,50.5924,111355
339,102030206,Arr. Thuin,BE,POINT (4.25186 50.2082),4.25186,50.2082,106885
317,102030207,Arr. Tournai,BE,POINT (3.47695 50.629),3.47695,50.629,260612
379,102030301,Arr. Huy,BE,POINT (5.36853 50.5011),5.36853,50.5011,195760
392,102030302,Arr. Liege,BE,POINT (5.58413 50.6038),5.58413,50.6038,195781
373,102030304,Arr. Waremme,BE,POINT (5.20996 50.661),5.20996,50.661,260601
401,102030305,Arr. Verviers - communes francophones,BE,POINT (5.9522 50.5084),5.9522,50.5084,195765
410,102030306,Bezirk Verviers - Deutschsprachige Gemeinschaft,BE,POINT (6.19405 50.3256),6.19405,50.3256,111699
396,102030401,Arr. Arlon,BE,POINT (5.79383 49.6983),5.79383,49.6983,106966
393,102030402,Arr. Bastogne,BE,POINT (5.72457 50.084),5.72457,50.084,111716
384,102030403,Arr. Marche-en-Famenne,BE,POINT (5.47756 50.239),5.47756,50.239,195733
377,102030404,Arr. Neufchateau,BE,POINT (5.33705 49.9162),5.33705,49.9162,106986
382,102030405,Arr. Virton,BE,POINT (5.44386 49.6421),5.44386,49.6421,195724
369,102030501,Arr. Dinant,BE,POINT (5.14401 50.1014),5.14401,50.1014,106994
365,102030502,Arr. Namur,BE,POINT (4.8972 50.4547),4.8972,50.4547,107017
350,102030503,Arr. Philippeville,BE,POINT (4.54319 50.1332),4.54319,50.1332,195731
1311,103030101,Vidin,BG,POINT (22.7078 43.8009),22.7078,43.8009,261938
1328,103030102,Montana,BG,POINT (23.1933 43.4806),23.1933,43.4806,104214
1348,103030103,Vratsa,BG,POINT (23.8207 43.3983),23.8207,43.3983,200623
1369,103030104,Pleven,BG,POINT (24.6222 43.4825),24.6222,43.4825,103991
1365,103030105,Lovech,BG,POINT (24.5547 43.0445),24.5547,43.0445,200610
1396,103030201,Veliko Tarnovo,BG,POINT (25.6241 43.2158),25.6241,43.2158,104283
1382,103030202,Gabrovo,BG,POINT (25.2509 42.9638),25.2509,42.9638,124757
1404,103030203,Ruse,BG,POINT (25.9582 43.6989),25.9582,43.6989,104067
1421,103030204,Razgrad,BG,POINT (26.5944 43.6395),26.5944,43.6395,104272
1433,103030205,Silistra,BG,POINT (27.0262 43.904),27.0262,43.904,104295
1442,103030301,Varna,BG,POINT (27.563 43.2133),27.563,43.2133,104187
1449,103030302,Dobrich,BG,POINT (27.9031 43.6624),27.9031,43.6624,104226
1430,103030303,Shumen,BG,POINT (26.9934 43.3088),26.9934,43.3088,104176
1415,103030304,Targovishte,BG,POINT (26.3729 43.2532),26.3729,43.2532,104012
1437,103030401,Burgas,BG,POINT (27.307 42.4446),27.307,42.4446,104128
1414,103030402,Sliven,BG,POINT (26.2615 42.6422),26.2615,42.6422,104105
1422,103030403,Yambol,BG,POINT (26.614 42.3119),26.614,42.3119,104243
1395,103030404,Stara Zagora,BG,POINT (25.5873 42.4131),25.5873,42.4131,200556
1334,103040101,Sofia (stolitsa),BG,POINT (23.3649 42.6545),23.3649,42.6545,104250
1344,103040102,Sofia,BG,POINT (23.6159 42.6419),23.6159,42.6419,104084
1338,103040103,Blagoevgrad,BG,POINT (23.4895 41.7507),23.4895,41.7507,104075
1317,103040104,Pernik,BG,POINT (22.8696 42.6284),22.8696,42.6284,104131
1320,103040105,Kyustendil,BG,POINT (22.9448 42.3353),22.9448,42.3353,104098
1375,103040201,Plovdiv,BG,POINT (24.8525 42.2384),24.8525,42.2384,103996
1400,103040202,Haskovo,BG,POINT (25.8992 41.7632),25.8992,41.7632,104233
1355,103040203,Pazardzhik,BG,POINT (24.1466 42.1488),24.1466,42.1488,104118
1368,103040204,Smolyan,BG,POINT (24.6192 41.6238),24.6192,41.6238,103989
1388,103040205,Kardzhali,BG,POINT (25.4779 41.569),25.4779,41.569,104110
437,104000101,Vaud,CH,POINT (6.65626 46.562),6.65626,46.562,100282
509,104000102,Valais,CH,POINT (7.62465 46.2564),7.62465,46.2564,260802
407,104000103,Geneve,CH,POINT (6.13317 46.2226),6.13317,46.2226,100316
511,104000201,Bern,CH,POINT (7.65761 46.8245),7.65761,46.8245,123688
466,104000202,Freiburg,CH,POINT (7.08768 46.7224),7.08768,46.7224,100368
519,104000203,Solothurn,CH,POINT (7.77486 47.2856),7.77486,47.2856,100380
445,104000204,Neuchatel,CH,POINT (6.76027 47.0061),6.76027,47.0061,260971
477,104000205,Jura,CH,POINT (7.19986 47.3273),7.19986,47.3273,123429
507,104000301,Basel-stadt,CH,POINT (7.62441 47.5603),7.62441,47.5603,107102
523,104000302,Basel-landschaft,CH,POINT (7.82372 47.4511),7.82372,47.4511,107079
541,104000303,Aargau,CH,POINT (8.08434 47.3793),8.08434,47.3793,100396
599,104000400,Zurich,CH,POINT (8.67142 47.4269),8.67142,47.4269,123861
637,104000501,Glarus,CH,POINT (9.06219 46.9845),9.06219,46.9845,107183
588,104000502,Schaffhausen,CH,POINT (8.57234 47.7233),8.57234,47.7233,260928
1664,104000503,Appenzell A. Rh.,CH,POINT (9.469 47.358),9.469,47.358,107199
670,104000504,Appenzell I. Rh.,CH,POINT (9.40627 47.3101),9.40627,47.3101,107206
655,104000505,St. Gallen,CH,POINT (9.23491 47.2024),9.23491,47.2024,196763
679,104000506,Graubunden,CH,POINT (9.5716 46.6173),9.5716,46.6173,261199
636,104000507,Thurgau,CH,POINT (9.05362 47.5356),9.05362,47.5356,107223
547,104000601,Luzern,CH,POINT (8.16229 47.0311),8.16229,47.0311,260819
600,104000602,Uri,CH,POINT (8.6777 46.758),8.6777,46.758,100500
602,104000603,Schwyz,CH,POINT (8.69651 47.053),8.69651,47.053,260797
560,104000604,Obwalden,CH,POINT (8.2804 46.8668),8.2804,46.8668,100491
577,104000605,Nidwalden,CH,POINT (8.43161 46.8875),8.43161,46.8875,261208
587,104000606,Zug,CH,POINT (8.54797 47.1646),8.54797,47.1646,107144
611,104000700,Ticino,CH,POINT (8.77084 46.2253),8.77084,46.2253,123936
1500,105000000,Kypros/Kibris,CY,POINT (33.4287 35.1288),33.4287,35.1288,201143
1020,106000100,Hlavni mesto Praha,CZ,POINT (14.4656 50.0596),14.4656,50.0596,124225
1044,106000200,Stredocesky kraj,CZ,POINT (15.0165 50.0601),15.0165,50.0601,198130
1026,106000301,Jihocesky kraj,CZ,POINT (14.5701 49.0862),14.5701,49.0862,198043
953,106000302,Plzensky kraj,CZ,POINT (13.1181 49.5227),13.1181,49.5227,197323
925,106000401,Karlovarsky kraj,CZ,POINT (12.6964 50.1751),12.6964,50.1751,197410
990,106000402,Ustecky kraj,CZ,POINT (13.7968 50.5662),13.7968,50.5662,111811
1041,106000501,Liberecky kraj,CZ,POINT (14.9874 50.7474),14.9874,50.7474,111820
1072,106000502,Kralovehradecky kraj,CZ,POINT (15.8448 50.409),15.8448,50.409,198151
1080,106000503,Pardubicky kraj,CZ,POINT (16.1152 49.8898),16.1152,49.8898,198116
1066,106000603,Vysocina,CZ,POINT (15.6535 49.3998),15.6535,49.3998,198079
1101,106000604,Jihomoravsky kraj,CZ,POINT (16.5946 49.1252),16.5946,49.1252,198052
1124,106000701,Olomoucky kraj,CZ,POINT (17.4626 49.8585),17.4626,49.8585,124234
1133,106000702,Zlinsky kraj,CZ,POINT (17.7639 49.1971),17.7639,49.1971,107403
1137,106000800,Moravskoslezsky kraj,CZ,POINT (18.003 49.8603),18.003,49.8603,250356
649,107010101,"Stuttgart, Stadtkreis",DE,POINT (9.17708 48.7787),9.17708,48.7787,107427
628,107010102,Boblingen,DE,POINT (8.96032 48.6833),8.96032,48.6833,107475
664,107010103,Esslingen,DE,POINT (9.34084 48.6506),9.34084,48.6506,107447
687,107010104,Goppingen,DE,POINT (9.73863 48.6492),9.73863,48.6492,107486
644,107010105,Ludwigsburg,DE,POINT (9.13771 48.9097),9.13771,48.9097,107520
1665,107010106,Rems-Murr-Kreis,DE,POINT (9.503 48.9098),9.503,48.9098,196826
648,107010107,"Heilbronn, Stadtkreis",DE,POINT (9.17252 49.1525),9.17252,49.1525,107533
647,107010108,"Heilbronn, Landkreis",DE,POINT (9.17183 49.204),9.17183,49.204,107533
681,107010109,Hohenlohekreis,DE,POINT (9.60226 49.2627),9.60226,49.2627,196836
700,107010110,Schwabisch Hall,DE,POINT (9.8807 49.1576),9.8807,49.1576,196830
686,107010111,Main-Tauber-Kreis,DE,POINT (9.72777 49.5718),9.72777,49.5718,107551
725,107010112,Heidenheim,DE,POINT (10.208 48.6488),10.208,48.6488,107566
717,107010113,Ostalbkreis,DE,POINT (10.0388 48.8873),10.0388,48.8873,107550
552,107010201,"Baden-Baden, Stadtkreis",DE,POINT (8.21421 48.7574),8.21421,48.7574,107573
574,107010202,"Karlsruhe, Stadtkreis",DE,POINT (8.41002 49.0161),8.41002,49.0161,107581
590,107010203,"Karlsruhe, Landkreis",DE,POINT (8.57738 49.052),8.57738,49.052,107590
566,107010204,Rastatt,DE,POINT (8.35891 48.7841),8.35891,48.7841,107577
601,107010205,"Heidelberg, Stadtkreis",DE,POINT (8.68344 49.4057),8.68344,49.4057,107627
582,107010206,"Mannheim, Stadtkreis",DE,POINT (8.50197 49.5009),8.50197,49.5009,111870
660,107010207,Neckar-Odenwald-Kreis,DE,POINT (9.27089 49.4676),9.27089,49.4676,196843
625,107010208,Rhein-Neckar-Kreis,DE,POINT (8.9238 49.4002),8.9238,49.4002,261019
607,107010209,"Pforzheim, Stadtkreis",DE,POINT (8.7182 48.8744),8.7182,48.8744,107600
1662,107010210,Calw,DE,POINT (8.629 48.6612),8.629,48.6612,107589
620,107010211,Enzkreis,DE,POINT (8.84457 48.9181),8.84457,48.9181,261033
585,107010212,Freudenstadt,DE,POINT (8.51598 48.4702),8.51598,48.4702,196802
521,107010301,"Freiburg im Breisgau, Stadtkreis",DE,POINT (7.79623 47.9873),7.79623,47.9873,100568
532,107010302,Breisgau-Hochschwarzwald,DE,POINT (7.98486 47.9301),7.98486,47.9301,100567
527,107010303,Emmendingen,DE,POINT (7.88243 48.1338),7.88243,48.1338,196195
534,107010304,Ortenaukreis,DE,POINT (8.00513 48.4384),8.00513,48.4384,107714
584,107010305,Rottweil,DE,POINT (8.51504 48.2415),8.51504,48.2415,100580
572,107010306,Schwarzwald-Baar-Kreis,DE,POINT (8.38606 47.9787),8.38606,47.9787,100584
616,107010307,Tuttlingen,DE,POINT (8.80414 48.0154),8.80414,48.0154,196783
624,107010308,Konstanz,DE,POINT (8.91525 47.7948),8.91525,47.7948,100593
518,107010309,Lorrach,DE,POINT (7.76704 47.7062),7.76704,47.7062,107757
559,107010310,Waldshut,DE,POINT (8.24995 47.7016),8.24995,47.7016,261169
666,107010401,Reutlingen,DE,POINT (9.38059 48.4001),9.38059,48.4001,100555
629,107010402,"Tubingen, Landkreis",DE,POINT (8.96573 48.4928),8.96573,48.4928,100550
626,107010403,Zollernalbkreis,DE,POINT (8.93554 48.2606),8.93554,48.2606,196803
706,107010404,"Ulm, Stadtkreis",DE,POINT (9.94364 48.3877),9.94364,48.3877,107508
699,107010405,Alb-Donau-Kreis,DE,POINT (9.86573 48.387),9.86573,48.387,107508
684,107010406,Biberach,DE,POINT (9.70263 48.12),9.70263,48.12,196809
669,107010407,Bodenseekreis,DE,POINT (9.40503 47.7316),9.40503,47.7316,100617
692,107010408,Ravensburg,DE,POINT (9.75801 47.8037),9.75801,47.8037,107809
659,107010409,Sigmaringen,DE,POINT (9.26993 48.0529),9.26993,48.0529,123052
827,107020101,"Ingolstadt, Kreisfreie Stadt",DE,POINT (11.3796 48.7536),11.3796,48.7536,107827
839,107020102,"Munchen, Kreisfreie Stadt",DE,POINT (11.5421 48.1549),11.5421,48.1549,107845
878,107020103,"Rosenheim, Kreisfreie Stadt",DE,POINT (12.1041 47.8488),12.1041,47.8488,100654
930,107020104,Altotting,DE,POINT (12.7433 48.2014),12.7433,48.2014,107898
939,107020105,Berchtesgadener Land,DE,POINT (12.8973 47.7129),12.8973,47.7129,107907
836,107020106,Bad Tolz-Wolfratshausen,DE,POINT (11.4711 47.738),11.4711,47.738,197162
824,107020107,Dachau,DE,POINT (11.3466 48.3282),11.3466,48.3282,107884
866,107020108,Ebersberg,DE,POINT (11.9228 48.0782),11.9228,48.0782,197200
823,107020109,Eichstatt,DE,POINT (11.3403 48.9101),11.3403,48.9101,197245
870,107020110,Erding,DE,POINT (11.9939 48.2964),11.9939,48.2964,197201
850,107020111,Freising,DE,POINT (11.7564 48.4414),11.7564,48.4414,107931
809,107020112,Furstenfeldbruck,DE,POINT (11.2031 48.1912),11.2031,48.1912,197185
803,107020113,Garmisch-Partenkirchen,DE,POINT (11.1458 47.5648),11.1458,47.5648,107944
783,107020114,Landsberg a. Lech,DE,POINT (10.9449 48.0402),10.9449,48.0402,196795
856,107020115,Miesbach,DE,POINT (11.8296 47.7618),11.8296,47.7618,100652
895,107020116,Muhldorf a. Inn,DE,POINT (12.3217 48.2571),12.3217,48.2571,250180
849,107020117,"Munchen, Landkreis",DE,POINT (11.7368 48.1077),11.7368,48.1077,107954
808,107020118,Neuburg-Schrobenhausen,DE,POINT (11.2026 48.6427),11.2026,48.6427,107827
838,107020119,Pfaffenhofen a. d. Ilm,DE,POINT (11.5077 48.6102),11.5077,48.6102,107960
892,107020120,"Rosenheim, Landkreis",DE,POINT (12.2578 47.8722),12.2578,47.8722,197166
817,107020121,Starnberg,DE,POINT (11.2819 48.0059),11.2819,48.0059,261189
918,107020122,Traunstein,DE,POINT (12.6043 47.8938),12.6043,47.8938,197170
796,107020123,Weilheim-Schongau,DE,POINT (11.0726 47.7854),11.0726,47.7854,107946
882,107020201,"Landshut, Kreisfreie Stadt",DE,POINT (12.1504 48.552),12.1504,48.552,107972
964,107020202,"Passau, Kreisfreie Stadt",DE,POINT (13.4092 48.5769),13.4092,48.5769,197218
913,107020203,"Straubing, Kreisfreie Stadt",DE,POINT (12.5729 48.8824),12.5729,48.8824,107980
944,107020204,Deggendorf,DE,POINT (13.0046 48.7773),13.0046,48.7773,197232
974,107020205,Freyung-Grafenau,DE,POINT (13.5044 48.8327),13.5044,48.8327,107975
861,107020206,Kelheim,DE,POINT (11.8639 48.8007),11.8639,48.8007,107999
905,107020207,"Landshut, Landkreis",DE,POINT (12.4618 48.5443),12.4618,48.5443,186371
965,107020208,"Passau, Landkreis",DE,POINT (13.4106 48.528),13.4106,48.528,261128
951,107020209,Regen,DE,POINT (13.0902 49.0153),13.0902,49.0153,107993
936,107020210,Rottal-Inn,DE,POINT (12.8238 48.4116),12.8238,48.4116,107892
908,107020211,Straubing-Bogen,DE,POINT (12.5095 48.9175),12.5095,48.9175,197242
921,107020212,Dingolfing-Landau,DE,POINT (12.6484 48.64),12.6484,48.64,197225
860,107020301,"Amberg, Kreisfreie Stadt",DE,POINT (11.8455 49.4537),11.8455,49.4537,197291
879,107020302,"Regensburg, Kreisfreie Stadt",DE,POINT (12.1117 49.0208),12.1117,49.0208,197247
883,107020303,"Weiden i. d. Opf, Kreisfreie Stadt",DE,POINT (12.1638 49.6634),12.1638,49.6634,197342
853,107020304,Amberg-Sulzbach,DE,POINT (11.8163 49.4875),11.8163,49.4875,197299
929,107020305,Cham,DE,POINT (12.7386 49.2585),12.7386,49.2585,197239
841,107020306,Neumarkt i. d. OPf.,DE,POINT (11.5649 49.1918),11.5649,49.1918,197268
897,107020307,Neustadt a. d. Waldnaab,DE,POINT (12.3738 49.681),12.3738,49.681,261025
896,107020308,"Regensburg, Landkreis",DE,POINT (12.3345 48.9949),12.3345,48.9949,197253
894,107020309,Schwandorf,DE,POINT (12.2892 49.3687),12.2892,49.3687,197313
884,107020310,Tirschenreuth,DE,POINT (12.1816 49.9077),12.1816,49.9077,197371
780,107020401,"Bamberg, Kreisfreie Stadt",DE,POINT (10.8936 49.8838),10.8936,49.8838,111893
842,107020402,"Bayreuth, Kreisfreie Stadt",DE,POINT (11.5839 49.9326),11.5839,49.9326,197372
786,107020403,"Coburg, Kreisfreie Stadt",DE,POINT (10.9762 50.2605),10.9762,50.2605,111897
864,107020404,"Hof, Kreisfreie Stadt",DE,POINT (11.8895 50.3107),11.8895,50.3107,197434
795,107020405,"Bamberg, Landkreis",DE,POINT (11.0651 49.9079),11.0651,49.9079,197383
840,107020406,"Bayreuth, Landkreis",DE,POINT (11.5447 49.8739),11.5447,49.8739,197364
784,107020407,"Coburg, Landkreis",DE,POINT (10.9576 50.244),10.9576,50.244,111897
804,107020408,Forchheim,DE,POINT (11.1502 49.731),11.1502,49.731,197348
859,107020409,"Hof, Landkreis",DE,POINT (11.8446 50.2639),11.8446,50.2639,108072
828,107020410,Kronach,DE,POINT (11.3899 50.3419),11.3899,50.3419,111896
835,107020411,Kulmbach,DE,POINT (11.4705 50.1019),11.4705,50.1019,111896
801,107020412,Lichtenfels,DE,POINT (11.1191 50.1043),11.1191,50.1043,108061
873,107020413,Wunsiedel i. Fichtelgebirge,DE,POINT (12.0322 50.0992),12.0322,50.0992,197401
755,107020501,"Ansbach, Kreisfreie Stadt",DE,POINT (10.5563 49.2891),10.5563,49.2891,196840
789,107020502,"Erlangen, Kreisfreie Stadt",DE,POINT (10.9847 49.5894),10.9847,49.5894,108097
785,107020503,"Furth, Kreisfreie Stadt",DE,POINT (10.9609 49.4888),10.9609,49.4888,196854
799,107020504,"Nurnberg, Kreisfreie Stadt",DE,POINT (11.1025 49.4361),11.1025,49.4361,108120
792,107020505,"Schwabach, Kreisfreie Stadt",DE,POINT (11.0286 49.3351),11.0286,49.3351,197275
748,107020506,"Ansbach, Landkreis",DE,POINT (10.5042 49.2335),10.5042,49.2335,196841
793,107020507,Erlangen-Hochstadt,DE,POINT (11.0566 49.6294),11.0566,49.6294,197341
777,107020508,"Furth, Landkreis",DE,POINT (10.8528 49.4515),10.8528,49.4515,196862
826,107020509,Nurnberger Land,DE,POINT (11.3642 49.5091),11.3642,49.5091,197329
747,107020510,Neustadt a. d. Aisch-Bad Windsheim,DE,POINT (10.4448 49.5834),10.4448,49.5834,196875
802,107020511,Roth,DE,POINT (11.1316 49.1944),11.1316,49.1944,197269
781,107020512,Weissenburg-Gunzenhausen,DE,POINT (10.916 49.0318),10.916,49.0318,196846
645,107020601,"Aschaffenburg, Kreisfreie Stadt",DE,POINT (9.15734 49.971),9.15734,49.971,196913
726,107020602,"Schweinfurt, Kreisfreie Stadt",DE,POINT (10.2194 50.0522),10.2194,50.0522,196926
705,107020603,"Wurzburg, Kreisfreie Stadt",DE,POINT (9.94341 49.7781),9.94341,49.7781,108180
654,107020604,"Aschaffenburg, Landkreis",DE,POINT (9.23162 49.9914),9.23162,49.9914,196918
712,107020605,Bad Kissingen,DE,POINT (9.99672 50.2278),9.99672,50.2278,196958
732,107020606,Rhon-Grabfeld,DE,POINT (10.2654 50.3805),10.2654,50.3805,196964
758,107020607,Hassberge,DE,POINT (10.5969 50.0463),10.5969,50.0463,196909
735,107020608,Kitzingen,DE,POINT (10.2987 49.7516),10.2987,49.7516,108059
657,107020609,Miltenberg,DE,POINT (9.25657 49.756),9.25657,49.756,196899
685,107020610,Main-Spessart,DE,POINT (9.70917 49.994),9.70917,49.994,196877
730,107020611,"Schweinfurt, Landkreis",DE,POINT (10.244 50.0254),10.244,50.0254,196927
701,107020612,"Wurzburg, Landkreis",DE,POINT (9.90887 49.7176),9.90887,49.7176,108180
778,107020701,"Augsburg, Kreisfreie Stadt",DE,POINT (10.8622 48.3584),10.8622,48.3584,108221
759,107020702,"Kaufbeuren, Kreisfreie Stadt",DE,POINT (10.6053 47.8821),10.6053,47.8821,100685
736,107020703,"Kempten (Allgau), Kreisfreie Stadt",DE,POINT (10.3045 47.7367),10.3045,47.7367,100673
724,107020704,"Memmingen, Kreisfreie Stadt",DE,POINT (10.1586 47.9817),10.1586,47.9817,100611
797,107020705,Aichach-Friedberg,DE,POINT (11.0875 48.4056),11.0875,48.4056,107917
770,107020706,"Augsburg, Landkreis",DE,POINT (10.7409 48.3637),10.7409,48.3637,196805
750,107020707,Dillingen a.d. Donau,DE,POINT (10.5201 48.6146),10.5201,48.6146,196804
739,107020708,Gunzburg,DE,POINT (10.3667 48.3439),10.3667,48.3439,196804
721,107020709,Neu-Ulm,DE,POINT (10.1413 48.2929),10.1413,48.2929,196800
1666,107020710,Lindau (Bodensee),DE,POINT (9.84 47.6076),9.84,47.6076,100624
764,107020711,Ostallgau,DE,POINT (10.6399 47.8128),10.6399,47.8128,108260
743,107020712,Unterallgau,DE,POINT (10.3928 48.025),10.3928,48.025,196790
768,107020713,Donau-Ries,DE,POINT (10.7213 48.8097),10.7213,48.8097,196805
729,107020714,Oberallgau,DE,POINT (10.2355 47.5662),10.2355,47.5662,100678
967,107030000,Berlin,DE,POINT (13.4244 52.5069),13.4244,52.5069,123258
1023,107040101,"Frankfurt (Oder), Kreisfreie Stadt",DE,POINT (14.499 52.3251),14.499,52.3251,111987
989,107040102,Barnim,DE,POINT (13.779 52.8014),13.779,52.8014,197563
1001,107040103,Markisch-Oderland,DE,POINT (14.1248 52.6212),14.1248,52.6212,198360
954,107040104,Oberhavel,DE,POINT (13.1761 52.9192),13.1761,52.9192,115096
1006,107040105,Oder-Spree,DE,POINT (14.213 52.2521),14.213,52.2521,198356
915,107040106,Ostprignitz-Ruppin,DE,POINT (12.5883 53.0023),12.5883,53.0023,197565
858,107040107,Prignitz,DE,POINT (11.8419 53.1232),11.8419,53.1232,115155
991,107040108,Uckermark,DE,POINT (13.845 53.2453),13.845,53.2453,197569
910,107040201,"Brandenburg an der Havel, Kreisfreie Stadt",DE,POINT (12.5331 52.4124),12.5331,52.4124,115056
1014,107040202,"Cottbus, Kreisfreie Stadt",DE,POINT (14.3876 51.7783),14.3876,51.7783,115065
947,107040203,"Potsdam, Kreisfreie Stadt",DE,POINT (13.0275 52.4296),13.0275,52.4296,115082
